id,tweet,label
5640,_A graphic attributed to the state-run Philippine News Agency (PNA) that features a purported quote from Philippine President Rodrigo Duterte has been shared in multiple posts on Facebook. The graphic claims that Duterte said the government has completed distributing cash assistance to those affected by the novel coronavirus pandemic._,fake
114,Coronavirus parties can have deadly consequences. https://t.co/WTriJWJu9T,real
2450,#IndiaFightsCorona: India has tested 35902137 so far. With 609917 tests conducted in the last 24 hours India is on its resolved drive to increase its testing capacity. Details : https://t.co/508ll9NKbp @MoHFW_INDIA @ICMRDELHI @drharshvardhan #StaySafe #IndiaWillWin,real
4907,A police officer in Bihar’s Bhagalpur Central Jail has tested positive for coronavirus.,fake
1981,COVID-19 Update There are 7 new confirmed cases of COVID-19 to report in the community. ​ ​ In total we have 56 active cases - 37 are from the community outbreak and 19 are imported cases in managed isolation/quarantine.,real
4508,@madavidj True! It's still nationally at ~20% though which is extremely high. (@yayitsrob and I have a story coming on this.) -@alexismadrigal,real
2543,_Indian police personnel beaten by a person while enforcing lockdown. Claim made through an image._,fake
1801,"2,000 people died of COVID-19 on 3/15/20 in France.",fake
3950,COVID-19 does not affect children. Children cannot infect other people either.,fake
1743,"In the midst of a pandemic, the Trump Administration chose to expend effort to attempt to disestablish the Mashpee Wampanoag Tribe’s reservation. #IStandwithMashpee and with all of Indian Country. https://t.co/5Z6nZjClAf",fake
2739,"#COVID19 obviously makes us forget #coexistence &amp; #coevolution, without #bacteria &amp; #virus we wouldn't exist &amp; won't survive. Interconnectedness is essential for our wellbeing &amp; survival. Without exposure #Immunity cannot develop and we get weaker and weaker!",fake
2846,CORRECTION: Ireland's cabinet has to self-isolate after health minister is reportedly tested for coronavirus https://t.co/9N5RWhuX9t,real
3314,WHO calls for isolation of China due to the coronavirus.,fake
2591,Hue and Cry complain the coronavirus restrictions are really hampering their search for Linda https://t.co/G0tyZJD7s2,fake
333,🚓 Criminal inquiry launched into allegations of poor maternity standards at an NHS trust. https://t.co/Y7lYfCEln2,real
3363,Persons with type A blood are more prone to the coronavirus.,fake
292,Madhya Pradesh is reimposing lockdown due to rise in COVID cases,fake
3286,"Just in case you are wondering how much the media controls people, America has been vaccinating cattle for coronavirus for years, yet the news tells you it’s new and gunna kill you all so go buy mask….",fake
1180,This brings our total number of cases to 36. 17 of these are linked to the latest community outbreak. Given that these cases are linked we are treating them as a cluster. At this stage we expect that there will be further cases.,real
4503,Our daily update is published. Some of the numbers are coming back up after the dip over the holiday weekend. States reported about 52K new cases today. 653K new tests were reported today. 919 deaths were reported today after several days of unusually low death figures. https://t.co/7xhL1bqBv2,real
867,#CoronaVirusUpdates: #COVID19 testing status update: @ICMRDELHI stated that 58312273 samples tested upto September 14 2020 1072845 sample tested on September 14 2020 #StaySafe #IndiaWillWin https://t.co/S2nNpaMqiM,real
2826,WHO changed its directives: No need to isolate infected people.,fake
4546,Coronavirus: Scotland bans household visits as COVID-19 rules tightened https://t.co/awT1SYhanE,real
3415,RT @PIB_India: Five States - Maharashtra Karnataka Andhra Pradesh Uttar Pradesh and Tamil Nadu account for 60% of total active cases i…,real
1685,Israel has found a cure and a vaccine for coronavirus.,fake
3734,#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on September 18 2020) ➡️78.86% Cured/Discharged/Migrated (4112551) ➡️19.52% Active cases (1017754) ➡️1.62% Deaths (84372) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths #StaySafe https://t.co/6uuUd92reg,real
5740,"Cindy McCain joins board of Biden's presidential transition team https://t.co/CMCpR0oua7 I, too, am widow of distinguished US military officer. I would never affiliate myself w/ Biden-deep $ ties to adversary CCP that stuck down US-launched bioweapon COVID19 on US soil.",fake
3529,A Whatsapp message allegedly from a Chinese doctor and CNN that says coffee can prevent coronavirus,fake
1724,#IndiaFightsCorona: 📍Follow simple #Handwashing steps to prevent the spread of #COVID19. #StaySafe #IndiaWillWin @MoHFW_INDIA @drharshvardhan @MinistryWCD @PrakashJavdekar @DDNewslive @airnewsalerts @UNICEFIndia @PIB_India Via @UNinIndia https://t.co/kvP2d1cYxG,real
3464,@erwillia It's a REALLY unusual change. No other state has had anything similar. Given that it's important to caveat that the change must be looked at *a little* skeptically until we hear more about what happened. I live in CA and I am v v v happy at this news. -@alexismadrigal,real
5787,A year ago 14-year-old astrologer Abhigyan Anand had made a prediction about thecoronavirus.,fake
6229,On 13 January #Thailand🇹🇭 was the first country outside of China to record a case of the disease. Thailand’s experience with SARS and H5N1 – combined with a strong public health and surveillance system – gave them the “muscle memory” to respond quickly to #COVID19.-@DrTedros https://t.co/hFHUVHkrvF,real
440,"Trump blamed the Barack Obama administration for making ""a decision"" that delayed COVID-19 testing by the Trump administration.",fake
3264,High streets across England are set to benefit from a £95 million government-funded scheme to help them recover from the impact of #COVID19. Chief Executive of Historic England Duncan Wilson #Breakfast. 🕤 0940 📺 Channel 501 📱 Watch live: https://t.co/IhbWCO8lbl https://t.co/tyuUuvlaoe,real
824,An association between severity of coronavirus infection and blood type is emerging. https://t.co/Am4HDalW6k https://t.co/o0VfWDSlX0,real
2256,@ImTheRealDMac @lowerthetemp In some places it is too late. In others it may help quite a lot. The problem is that the lack of testing means we’re not sure which places are which. It’s all gonna be pretty clear in a few days from outcomes data. -@alexismadrigal,real
3061,"I don't want to go into a second national lockdown at all says Prime Minister Boris Johnson. He adds ""we are going to keep everything under review"". More here: https://t.co/Iccxh5VcEE https://t.co/2yPyUEX0Vn",real
5760,@hellochante @aidanisagirl @shondagarrison @GovParsonMO Yeah Missouri to my knowledge has very irregular released the number of negatives. We picked up a news report on th le 20th which is where that total tested comes from. -@alexismadrigal,real
5105,Puerta de Hierro hospital in Madrid uses a whole floor for the president's family.,fake
3399,CDC offers technical assistance &amp; resources to help inform state &amp; local school systems as they work with health officials to make community-based decisions on opening K-12 schools during the #COVID19 pandemic. https://t.co/cqJOW6vrmf https://t.co/cLk837dK89,real
251,RT @WHOAFRO: How children can wear a #mask safely!😷👇🏿 Children must clean their hands🧼👐🏿💧 and maintain a safe distance📏 to stop the spread…,real
4026,NEWS! New rise in Covid figures ‘a middle-class hoax to have free theatre streams reinstated’ https://t.co/uOrhqCvmOO https://t.co/SnI31yxvYs,fake
430,Social media posts claim that actors were caught in the act staging fake COVID-19 cases.,fake
5096,A video of a woman claiming that pneumonia HIV and cardiovascular patients are being treated together in a hospital’s COVID-19 isolation ward has been viewed thousands of times in multiple posts on Facebook and Twitter. The footage includes superimposed text that claims the hospital is the Abbasi Shaheed Hospital a state-run facility in the Pakistani city of Karachi.,fake
4802,The number of COVID-19 deaths in Ceará state Brazil fell by 90% after an operation by the federal police to investigate frauds with the death toll.,fake
4584,???I see no time in the history of this country when perfectly healthy people have been basically confined to their homes or only able to do essential things as in Kansas City or St. Louis.??�,fake
2921,238 new cases of #COVID19; 92-Kano 36-FCT 30-Lagos 16-Gombe 10-Bauchi 8-Delta 6-Oyo 5-Zamfara 5-Sokoto 4-Ondo 4-Nasarawa 3-Kwara 3-Edo 3-Ekiti 3-Borno 3-Yobe 2-Adamawa 1-Niger 1-Imo 1-Ebonyi 1-Rivers 1-Enugu 2170 confirmed cases of #COVID19 in Nigeria Discharged: 351 Deaths: 68 https://t.co/0sWoV3sATV,real
5997,We fact-checked this false comparison of daily coronavirus deaths with other diseases and included our own graph comparing the international coronavirus death counts for two different days. https://t.co/2XkUhB5Z9W,fake
2231,@PressSec Our fact-check shows a trail of dismissive comments from Trump about COVID-19 from January to mid March. He minimized the threat compared a handful of cases with the seasonal flu and said the U.S. was “lucky.”,fake
881,Update: Suicidal Man Seeks Coronavirus Infection https://t.co/Sp1MXKdNv6,fake
5748,#IndiaFightsCorona: With 474 new cases of mortality in Maharashtra accounted for more than 40% of the new deaths. #StaySafe #IndiaWillWin @MoHFW_INDIA @drharshvardhan @PrakashJavdekar @ICMRDELHI @PIB_India @DDNewslive @airnewsalerts @IndiaDST,real
5849,RT @SecAzar: There are simple actions we all should take to protect ourselves and our loved ones - and prevent the spread of #COVID19. #COV…,real
294,Healthcare workers are scared because too many people won’t wear a mask. https://t.co/5yto2C39oc,real
821,Native Americans in North Dakota will be the first subjects to receive a novel coronavirus vaccine,fake
5884,Indian police personnel beaten by a person while enforcing lockdown. Claim made through an image.,fake
5231,there are sterilization agents in the COVID vax which can cause sterility not only in the patient but also in the sexual partners of people who have taken the shot,fake
4258,The most up to date data in Victoria for 2020 was consistent with that for 2019 despite concerns due to #COVID19 However the numbers remain troubling according to Vic's state coroner and don't mitigate the fact that there's been an increase in calls to mental health services,fake
2901,#Bihar Govt. has extended the #lockdown till Aug16 — the lockdown that began on July 16 and was scheduled to end on July 31. As part of new restrictions Govt. &amp; Pvt. offices will be allowed to function with 50% workforce as against the total closure under the current lockdown. https://t.co/loONdc040k,real
4924,@ajdlinux That lower bound is *people tested* — just FWIW -@alexismadrigal,real
549,Seven of New Zealand's significant clusters have closed. The most recent of these is the World Hereford Conference cluster which was closed today. Yesterday laboratories around the country completed 2813 tests bringing the total number of tests completed to date to 288987.,real
6391,7000 healthcare workers have died of COVID-19 led by Mexico and the U.S. https://t.co/LbopwsHu2d #medtwitter,real
4145,"""This particular pandemic is one where I don???t think nationwide, there???s been a single fatality under 25.""",fake
5570,#HCPs: COCA Call on Tuesday July 28 at 2pm ET will be available on Zoom. Topic: Coronavirus Disease 2019 (COVID-19) and Diabetes: The Importance of Prevention Management and Support. Learn more: https://t.co/nrIieMNJUW. #COVID19 https://t.co/l6QcAoNO9T,real
5366,@RGlobalism @Imperial_JIDEA @imperialcollege Hi! @Microsoft and @Github worked with the team to document refactor and extend the code for report 9 (Impact of NPIs to reduce COVID19 mortality and healthcare demand) which was shared on 27-04. The source code to produce report 9 was published 01-06 along with the #codecheck,real
